شماره کارت,شناسه دستگاه ATM,زمان,تاریخ
5058010000103412,389557,192902,1397/10/03
6280237000000372,389557,202630,1397/10/05
6037705000000091,389557,204727,1397/10/05
6274880000102912,389557,021250,1397/10/05
5057850000004034,389557,214804,1397/10/05
5892105000003576,389557,215751,1397/10/05
6369490000004114,389557,221338,1397/10/05
6104336000001333,389557,222056,1397/10/05
6280239000000396,389557,023041,1397/10/05
6393460000103921,389557,230848,1397/10/05
5028069000003398,389557,233112,1397/10/05
6395994000003626,389557,033026,1397/10/05
6221064000002790,389557,034643,1397/10/05
5028066000000873,389557,044950,1397/10/05
6280239000001137,389557,045644,1397/10/05
6395994000003739,389557,052000,1397/10/05
6369490000004090,389557,062058,1397/10/05
6273810000101169,389557,065004,1397/10/05
6037992000000959,389557,075715,1397/10/05
6037993000001210,389557,081928,1397/10/05
6395992000001605,389557,092109,1397/10/05
6219869000000596,389557,093252,1397/10/05
5892100000101224,389557,095534,1397/10/05
5029380000004080,389654,105500,1397/10/06
5029380000004080,389654,111859,1397/10/06
5058010000099629,389654,011509,1397/10/06
5029380000004085,389654,121645,1397/10/06
6274120000004101,389654,123820,1397/10/06
6104337000002390,389654,133713,1397/10/06
5029380000004077,389654,134543,1397/10/06
6221067000003323,389654,141209,1397/10/06
6037708000000833,389654,151626,1397/10/06
6395999000003862,389654,153337,1397/10/06
5057850000004039,389654,162519,1397/10/06
5028061000000291,389654,164654,1397/10/06
6393470000100209,389654,173636,1397/10/06
6393460000001119,389654,174125,1397/10/06
5041723000003103,389654,175819,1397/10/06
6037992000000727,389654,190709,1397/10/06
6037698000003253,389654,192902,1397/10/06
6369490000104475,389654,202630,1397/10/06
6104336000000967,389654,204727,1397/10/06
6280230000099216,389654,021250,1397/10/06
6037692000002911,389654,214804,1397/10/06
6037690000000706,389654,215751,1397/10/06
6395994000000077,389654,221338,1397/10/06
6104338000002215,389654,222156,1397/10/06
6362140000004056,389654,023041,1397/10/06
6393468000000157,389654,230848,1397/10/06
5057850000004081,389654,233112,1397/10/06
6396070000102208,389654,033026,1397/10/06
6276480000101409,389654,034643,1397/10/06
5029080000101646,389654,044950,1397/10/06
6362140000004057,389654,045644,1397/10/06
6396070000102460,389654,052000,1397/10/06
6395992000003405,389654,062058,1397/10/06
6274120000004082,389654,065004,1397/10/06
6037997000000578,389654,075715,1397/10/06
6104338000003780,389654,081928,1397/10/06
6395998000000193,389654,092109,1397/10/06
6221062000003157,389654,093252,1397/10/06
6037705000000310,389654,095534,1397/10/06
5892100000104442,389751,105500,1397/10/07
5892100000105024,389751,111859,1397/10/07
6037698000000757,389751,011509,1397/10/07
5892100000106008,389751,121645,1397/10/07
6281570000106566,389751,123820,1397/10/07
6221068000002139,389751,133713,1397/10/07
5892100000102055,389751,134543,1397/10/07
6280235000002062,389751,141209,1397/10/07
6104337000003796,389751,151626,1397/10/07
5029380000004127,389751,153419,1397/10/07
5057850000004145,389751,162519,1397/10/07
5029380000004186,389751,164654,1397/10/07
5028060000001664,389751,173651,1397/10/07
5028060000001122,389751,174140,1397/10/07
5892105000001881,389751,175819,1397/10/07
6037997000000234,389751,190709,1397/10/07
6037703000002747,389751,192902,1397/10/07
5028066000001493,389751,202636,1397/10/07
6221067000000250,389751,204727,1397/10/07
6362140000102508,389751,021250,1397/10/07
6037998000000235,389751,214804,1397/10/07
6037709000003786,389751,215751,1397/10/07
6395999000003579,389751,221338,1397/10/07
6219860000105846,389751,222256,1397/10/07
6393460000103826,389751,023041,1397/10/07
5029380000004054,389751,230905,1397/10/07
5057850000004179,389751,233112,1397/10/07
5028066000000353,389751,033027,1397/10/07
6280230000105009,389751,034643,1397/10/07
5057850000004093,389751,044950,1397/10/07
6393460000105183,389751,045644,1397/10/07
5028063000003327,389751,052028,1397/10/07
6395998000003144,389751,062058,1397/10/07
6281570000103551,389751,065004,1397/10/07
6219860000103196,389751,075715,1397/10/07
6219861000001697,389751,081928,1397/10/07
5028065000003784,389751,092140,1397/10/07
6274120000101401,389751,093252,1397/10/07
6104336000001342,389751,095534,1397/10/07
6037705000003086,389848,105500,1397/10/08
6037705000003893,389848,111859,1397/10/08
6037703000000595,389848,011509,1397/10/08
6037706000000721,389848,121645,1397/10/08
6362140000004098,389848,123820,1397/10/08
6280236000002597,389848,133713,1397/10/08
6037705000000876,389848,134543,1397/10/08
6369490000004181,389848,141209,1397/10/08
6221068000003887,389848,151626,1397/10/08
5892103000000630,389848,153419,1397/10/08
6037693000002774,389848,162519,1397/10/08
5041724000003758,389848,164654,1397/10/08
5028061000000783,389848,173651,1397/10/08
5028060000106837,389848,174140,1397/10/08
5894630000106746,389848,175819,1397/10/08
6219860000102982,389848,190709,1397/10/08
6104331000001099,389848,192902,1397/10/08
5029080000102687,389848,202636,1397/10/08
6280234000000804,389848,204727,1397/10/08
6369490000004076,389848,021250,1397/10/08
6219866000002828,389848,214804,1397/10/08
6037993000000958,389848,215751,1397/10/08
5028060000101111,389848,221420,1397/10/08
6221067000000499,389848,222356,1397/10/08
6393468000000157,389848,023041,1397/10/08
5892100000001717,389848,230905,1397/10/08
6037695000001588,389848,233112,1397/10/08
5029080000100418,389848,033027,1397/10/08
6367950000100055,389848,034643,1397/10/08
5057850000004189,389848,044950,1397/10/08
6393468000001639,389848,045644,1397/10/08
5057850000004034,389848,052028,1397/10/08
5028063000001001,389848,062108,1397/10/08
6362140000004084,389848,065004,1397/10/08
6219865000002400,389848,075715,1397/10/08
6273530000100068,389848,081928,1397/10/08
5029080000100406,389848,092140,1397/10/08
6279610000101449,389848,093252,1397/10/08
6221067000000565,389848,095534,1397/10/08
6104336000002753,389945,105500,1397/10/09
6104336000003096,389945,111859,1397/10/09
6104330000105643,389945,011509,1397/10/09
6104336000003282,389945,121645,1397/10/09
6393463000003452,389945,123820,1397/10/09
6369490000100431,389945,133713,1397/10/09
6104336000001625,389945,134543,1397/10/09
5029380000004113,389945,141246,1397/10/09
6280237000000186,389945,151626,1397/10/09
6037707000003993,389945,153419,1397/10/09
6037699000000992,389945,162519,1397/10/09
5892106000000373,389945,164654,1397/10/09
5029380000004186,389945,173651,1397/10/09
5029380000004182,389945,174140,1397/10/09
6037709000003041,389945,175819,1397/10/09
6219865000002226,389945,190709,1397/10/09
6104335000000599,389945,192902,1397/10/09
5057850000004093,389945,202636,1397/10/09
6369490000004164,389945,204727,1397/10/09
6395992000002414,389945,021250,1397/10/09
6274120000004162,389945,214804,1397/10/09
6104338000003255,389945,215751,1397/10/09
5028062000000781,389945,221420,1397/10/09
6221069000002756,389945,222456,1397/10/09
6037704000002038,389945,230905,1397/10/09
5029380000004070,389945,023134,1397/10/09
6037700000099951,389945,233112,1397/10/09
5057850000004089,389945,033027,1397/10/09
6369490000004109,389945,034643,1397/10/09
6037696000001086,389945,044950,1397/10/09
5028066000002758,389945,045749,1397/10/09
6037692000002915,389945,052028,1397/10/09
5057850000004024,389945,062108,1397/10/09
6393462000003007,389945,065004,1397/10/09
6274120000004015,389945,075715,1397/10/09
6274120000004030,389945,081928,1397/10/09
5057850000004089,389945,092140,1397/10/09
6362140000004171,389945,093252,1397/10/09
6280234000001165,389945,095534,1397/10/09
6221067000002218,390042,105500,1397/10/10
6221067000002376,390042,111859,1397/10/10
6104334000002813,390042,011509,1397/10/10
6221067000002971,390042,121645,1397/10/10
6393470000104947,390042,123820,1397/10/10
5028060000002501,390042,133743,1397/10/10
6221067000000908,390042,134543,1397/10/10
5892102000003764,390042,141246,1397/10/10
6369490000104323,390042,151626,1397/10/10
6104337000003353,390042,153419,1397/10/10
6037999000001590,390042,162519,1397/10/10
6037690000000813,390042,164654,1397/10/10
5041725000003113,390042,173651,1397/10/10
5041723000003819,390042,174140,1397/10/10
6037993000000672,390042,175819,1397/10/10
6274120000004015,390042,190709,1397/10/10
6221061000003078,390042,192902,1397/10/10
5057850000004193,390042,202636,1397/10/10
5028063000002575,390042,204750,1397/10/10
6395998000001414,390042,021250,1397/10/10
6362140000004152,390042,214804,1397/10/10
6219861000001128,390042,215751,1397/10/10
5029380000103247,390042,221420,1397/10/10
6274120000004027,390042,222556,1397/10/10
6104335000002647,390042,230905,1397/10/10
5892100000100593,390042,023134,1397/10/10
6063730000106913,390042,233112,1397/10/10
5057850000004189,390042,033027,1397/10/10
6395993000003842,390042,034643,1397/10/10
6037700000104303,390042,044950,1397/10/10
5029080000106605,390042,045749,1397/10/10
6037998000000454,390042,052028,1397/10/10
6037692000000651,390042,062108,1397/10/10
6393470000102082,390042,065004,1397/10/10
6274120000004121,390042,075715,1397/10/10
6280238000003927,390042,081928,1397/10/10
5057850000004189,390042,092140,1397/10/10
6369490000004031,390042,093252,1397/10/10
6369490000004164,390042,095534,1397/10/10
6280235000000104,390139,105500,1397/10/01
6280235000000636,390139,111859,1397/10/01
6221061000001384,390139,011509,1397/10/01
6280235000001059,390139,121645,1397/10/01
5028068000001154,390139,123829,1397/10/01
5028061000001699,390139,133743,1397/10/01
6280234000001915,390139,134543,1397/10/01
6037707000003381,390139,141246,1397/10/01
5029380000004066,390139,151630,1397/10/01
6221068000003594,390139,153419,1397/10/01
6104331000002467,390139,162519,1397/10/01
6037990000000452,390139,164654,1397/10/01
5892106000001882,390139,173651,1397/10/01
5892105000002590,390139,174140,1397/10/01
6104338000003061,390139,175819,1397/10/01
6274120000004121,390139,190709,1397/10/01
6221065000003957,390139,192902,1397/10/01
6037696000001980,390139,202636,1397/10/01
5057850000004034,390139,204750,1397/10/01
5028060000001104,390139,021319,1397/10/01
6395990000001117,390139,214804,1397/10/01
6273530000099368,390139,215751,1397/10/01
5054160000102458,390139,221420,1397/10/01
6280234000001150,390139,222656,1397/10/01
6221066000001659,390139,230905,1397/10/01
6037704000003983,390139,023134,1397/10/01
6104332000002118,390139,233112,1397/10/01
6037695000003771,390139,033027,1397/10/01
6395999000002937,390139,034643,1397/10/01
6104330000001869,390139,044950,1397/10/01
5057850000004102,390139,045749,1397/10/01
6219866000002828,390139,052028,1397/10/01
6037997000001766,390139,062108,1397/10/01
5028060000003809,390139,065013,1397/10/01
6362140000004014,390139,075715,1397/10/01
6362140000004056,390139,081928,1397/10/01
6037695000003601,390139,092140,1397/10/01
6395990000103531,390139,093252,1397/10/01
5028068000001341,390139,095645,1397/10/01
6369490000004172,390236,105500,1397/10/02
6369490000004176,390236,111859,1397/10/02
6221065000001546,390236,011509,1397/10/02
6369490000004176,390236,121645,1397/10/02
5029380000004042,390236,123829,1397/10/02
5029380000004194,390236,133743,1397/10/02
6369490000004166,390236,134543,1397/10/02
6104337000003012,390236,141246,1397/10/02
5892100000003497,390236,151630,1397/10/02
6280237000000046,390236,153419,1397/10/02
6219868000000153,390236,162519,1397/10/02
6037993000001210,390236,164654,1397/10/02
6037690000001228,390236,173651,1397/10/02
6037690000000619,390236,174140,1397/10/02
6219861000000334,390236,175819,1397/10/02
6362140000004014,390236,190709,1397/10/02
6277600000102674,390236,192902,1397/10/02
6037700000106103,390236,202636,1397/10/02
6037692000002285,390236,204750,1397/10/02
5028060000106749,390236,021319,1397/10/02
5028066000001114,390236,214918,1397/10/02
6274120000004030,390236,215751,1397/10/02
5892109000000134,390236,221420,1397/10/02
6280238000001794,390236,222756,1397/10/02
6280233000002051,390236,230905,1397/10/02
6104336000000725,390236,023134,1397/10/02
6221060000001576,390236,233112,1397/10/02
6037700000103136,390236,033027,1397/10/02
5028064000002134,390236,034746,1397/10/02
6104333000000113,390236,044950,1397/10/02
5057850000100421,390236,045749,1397/10/02
6274120000004162,390236,052028,1397/10/02
6219866000000568,390236,062108,1397/10/02
5028061000001963,390236,065013,1397/10/02
6362140000004116,390236,075715,1397/10/02
6393460000103217,390236,081928,1397/10/02
6037700000103103,390236,092140,1397/10/02
6395996000002177,390236,093252,1397/10/02
5029380000004045,390236,095645,1397/10/02
5028063000002895,390333,105501,1397/10/03
5028067000000195,390333,111943,1397/10/03
6276480000106137,390333,011509,1397/10/03
5028066000002837,390333,121650,1397/10/03
5057850000004139,390333,123829,1397/10/03
5041727000002186,390333,133743,1397/10/03
5028060000003714,390333,134614,1397/10/03
6221068000002927,390333,141246,1397/10/03
6037704000003484,390333,151630,1397/10/03
6369490000103679,390333,153419,1397/10/03
6221062000000211,390333,162519,1397/10/03
6104338000003780,390333,164654,1397/10/03
6037990000001522,390333,173651,1397/10/03
6037709000003299,390333,174140,1397/10/03
6221069000003715,390333,175819,1397/10/03
6362140000004116,390333,190709,1397/10/03
6280232000003248,390333,192902,1397/10/03
6104330000002800,390333,202636,1397/10/03
6037997000002925,390333,204750,1397/10/03
5029380000004174,390333,021319,1397/10/03
5029080000102161,390333,214918,1397/10/03
6280238000003688,390333,215751,1397/10/03
6037690000106015,390333,221420,1397/10/03
6369490000004136,390333,230905,1397/10/03
6221067000000061,390333,023134,1397/10/03
6221063000001464,390333,233112,1397/10/03
6104330000001535,390333,033027,1397/10/03
5028068000002459,390333,034746,1397/10/03
6221060000002988,390333,044950,1397/10/03
6037696000003407,390333,045749,1397/10/03
6362140000004152,390333,052028,1397/10/03
6274120000004144,390333,062108,1397/10/03
5029380000004197,390333,065013,1397/10/03
6393465000002518,390333,075715,1397/10/03
6393467000001975,390333,081928,1397/10/03
6104330000001535,390333,092140,1397/10/03
5028060000103031,390333,093317,1397/10/03
5057850000004141,390333,095645,1397/10/03
5057850000004034,390430,105501,1397/10/11
5029380000004003,390430,111943,1397/10/11
6280231000003029,390430,011509,1397/10/11
5029080000106633,390430,121650,1397/10/11
5058010000102438,390430,123829,1397/10/11
5892107000001116,390430,133743,1397/10/11
5028061000001963,390430,134614,1397/10/11
6280236000003118,390430,141246,1397/10/11
6104336000000060,390430,151630,1397/10/11
5028060000001723,390430,153430,1397/10/11
6274120000004187,390430,162519,1397/10/11
6219861000001697,390430,164654,1397/10/11
6037993000001544,390430,173651,1397/10/11
6037993000000802,390430,174140,1397/10/11
6274120000004029,390430,175819,1397/10/11
6393465000002066,390430,190709,1397/10/11
6369490000004008,390430,192902,1397/10/11
6104333000000775,390430,202636,1397/10/04
6219866000001854,390430,204750,1397/10/04
5041723000003159,390430,021319,1397/10/04
5057850000004093,390430,214918,1397/10/04
6362140000004040,390430,215751,1397/10/04
6037990000106843,390430,221420,1397/10/04
5029380000004113,390430,230909,1397/10/04
6280234000000617,390430,023134,1397/10/04
6274120000106473,390430,233112,1397/10/04
6104332000003488,390430,033027,1397/10/04
5057850000004039,390430,034746,1397/10/04
6221063000003110,390430,044950,1397/10/04
6037701000003163,390430,045749,1397/10/04
6395990000001117,390430,052028,1397/10/04
6362140000004124,390430,062108,1397/10/04
5041728000002110,390430,065013,1397/10/04
6393700000102445,390430,075715,1397/10/04
5028065000000191,390430,082052,1397/10/04
6104332000003488,390430,092140,1397/10/04
5028062000002845,390430,093317,1397/10/04
5058010000103708,390430,095645,1397/10/04
6037692000002911,390527,105501,1397/10/03
5057850000004111,390527,111943,1397/10/03
